"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT10","WT11","WT13","WT14","WT16","WT21"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-08-28","6.26",,,"0.00",,"80","91","69","   40","  260","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-08-29","6.49",,,"0.00",,"83","90","76","  170","  170","13.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-08-30","4.92",,,"0.00",,"82","91","72","  160","   50","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-08-31","4.25",,,"0.00",,"83","93","75","  190","  150","13.0","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-01","4.03",,,"0.00",,"83","92","75","  180","  160","13.0","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-02","4.25",,,"0.11",,"81","85","77","  170","  170","16.1","19.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-03","4.92",,,"0.02",,"80","86","76","   90","  150","15.0","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-04","3.58",,,"0.02",,"81","89","76","  270","  250","18.1","21.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-05","4.47",,,"0.00",,"83","94","75","   30","   30","19.9","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-06","4.70",,,"0.00",,"83","93","75","   60","   80","23.0","30.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-07","6.26",,,"0.00",,"83","92","77","   40","   50","15.0","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-08","5.14",,,"0.00",,"83","92","75","  200","   30","15.0","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-09","5.14",,,"0.00",,"82","92","75","  290","  290","19.9","21.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-10","6.04",,,"0.54",,"79","86","74","  180","  190","29.1","36.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-11","4.92",,,"0.80",,"76","77","73","  180","  180","18.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-12","10.07",,,"0.00",,"77","85","73","   20","   20","19.9","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-13","10.29",,,"0.00",,"74","79","62","   40","   30","23.0","30.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-14","7.83",,,"0.00",,"73","86","61","   40","   70","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-15","8.05",,,"0.00",,"80","87","75","   80","   80","14.1","19.9",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-16","7.61",,,"0.00",,"81","90","76","   50","   40","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-17","6.49",,,"0.03",,"81","89","74","   50","   50","15.0","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-18","4.92",,,"0.00",,"81","91","72","   30","   20","14.1","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-19","5.82",,,"0.00",,"82","93","73","  340","  320","14.1","17.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-20","5.59",,,"0.00",,"84","96","74","  330","  320","12.1","14.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-21","10.51",,,"0.00",,"80","83","73","   10","   10","25.9","32.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-22","10.07",,,"0.00",,"77","86","70","   30","   20","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-23","8.95",,,"0.00",,"81","88","75","   40","   30","19.9","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-24","7.61",,,"0.00",,"81","89","75","   40","   60","18.1","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-25","7.16",,,"0.00",,"80","88","73","   40","   40","15.0","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-26","4.92",,,"0.00",,"78","83","70","   40","  130","12.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-27","9.17",,,"1.18",,"77","81","70","   90","   80","19.9","27.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-28","10.51",,,"0.02",,"78","81","75","   60","  100","18.1","23.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-29","6.26",,,"0.00",,"80","88","75","  310","  320","14.1","17.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-09-30","10.29",,,"0.00",,"81","89","76","   10","   20","21.0","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-01","14.09",,,"0.00",,"77","85","71","   20","   10","21.0","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-02","15.21",,,"0.00",,"71","77","63","   30","   30","21.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-03","11.18",,,"0.00",,"66","68","62","   10","  340","17.0","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-04","11.41",,,"0.00",,"63","66","60","   10","  330","18.1","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-05","6.71",,,"0.00",,"67","79","62","   10","   20","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-06","4.70",,,"0.00",,"77","88","70","  350","   30","10.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-07","4.92",,,"0.00",,"79","89","70","   50","   40","12.1","17.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-08","3.58",,,"0.00",,"77","86","68","   40","  110","10.1","14.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-09","4.03",,,"0.00",,"76","87","67","   10","   20","10.1","13.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-10","9.17",,,"0.00",,"74","79","66","   30","   20","19.9","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-11","6.71",,,"0.00",,"70","79","61","   50","   70","16.1","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-12","6.93",,,"0.00",,"71","82","59","  190","  240","14.1","21.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-13","6.49",,,"0.00",,"75","87","65","  350","  350","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-14","4.70",,,"0.00",,"74","86","57","   40","   40","13.0","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-15","3.80",,,"0.00",,"74","90","60","   50","   50","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-16","3.80",,,"0.00",,"75","92","60","   40","   30","16.1","19.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-17","14.99",,,"0.00",,"73","77","66","   50","   60","23.0","29.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-18","13.42",,,"0.00",,"68","75","60","   60","   60","23.0","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-19","10.96",,,"0.00",,"68","76","61","   90","  120","19.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-20","9.84",,,"0.00",,"69","78","64","   90","  110","19.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-21","10.51",,,"0.00",,"73","82","67","  100","  100","18.1","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-22","8.50",,,"0.00",,"75","83","70","   80","  120","17.0","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-23","9.40",,,"0.00",,"77","85","73","  150","  150","21.9","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-24","11.18",,,"0.00",,"77","83","73","  130","  110","21.0","29.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-25","15.88",,,"8.67",,"75","78","72","  150","  160","35.1","46.1","    1",,,,,,,"    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-26","13.42",,,"0.21",,"74","77","70","  150","  150","25.9","33.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-27","8.50",,,"0.00",,"72","75","69","  250","  250","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-28","8.72",,,"0.00",,"72","83","64","  240","  210","15.0","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-29","5.37",,,"0.00",,"74","82","64","  350","  330","12.1","17.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-30","8.28",,,"0.00",,"71","82","61","  150","  150","18.1","23.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-10-31","11.63",,,"0.66",,"76","83","70","  170","  170","23.9","31.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-01","7.83",,,"1.57",,"70","71","68","  100","   80","16.1","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-02","5.37",,,"0.00",,"71","76","69","  330","  360","10.1","16.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-03","6.71",,,"0.00",,"72","78","69","   30","   30","10.1","19.9",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-04","3.80",,,"0.00",,"72","80","63","   50","   40","12.1","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-05","6.49",,,"0.00",,"74","84","66","  130","  150","14.1","17.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-06","4.70",,,"0.05",,"78","86","74","  110","  140","14.1","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-07","10.51",,,"2.28",,"77","79","66","   20","   20","36.9","42.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-08","18.34",,,"0.29",,"65","67","59","   20","   10","25.9","32.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-09","9.17",,,"0.00",,"62","69","60","   20","   30","18.1","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-10","4.03",,,"0.00",,"64","72","60","   30","   40","10.1","14.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-11","7.61",,,"0.00",,"68","80","60","  160","  170","17.0","23.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-12","10.07",,,"0.10",,"68","71","59","   20","  350","21.0","25.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-13","15.21",,,"0.00",,"63","69","57","   40","   50","21.9","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-14","13.65",,,"0.00",,"62","67","57","   50","   60","21.9","31.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-15","7.83",,,"0.00",,"62","72","55","   50","  140","14.1","31.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-16","9.62",,,"0.00",,"70","79","64","  140","  140","18.1","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-17","19.46",,,"0.01",,"77","83","74","  150","  150","35.1","45.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-18","5.37",,,"1.69",,"67","76","52","  310","  150","21.9","31.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-19","6.71",,,"0.00",,"61","73","50","   20","   20","14.1","17.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-20","7.83",,,"0.00",,"65","72","58","  120","   60","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-21","8.28",,,"0.26",,"63","67","54","   10","  350","25.1","35.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-22","15.66",,,"0.00",,"52","55","43","   10","   10","23.9","31.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-23","7.61",,,"0.00",,"50","59","42","   50","   50","18.1","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-24","9.40",,,"0.00",,"53","67","42","   90","   80","17.0","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-25","10.51",,,"0.00",,"62","75","56","  130","  140","19.9","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-26","10.51",,,"0.00",,"68","75","64","   90","  120","17.0","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-27","9.84",,,"0.00",,"69","79","65","  130","  130","21.9","29.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-28","7.61",,,"0.00",,"71","80","66","  150","  170","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-29","7.38",,,"0.00",,"71","79","64","  170","  190","15.0","18.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-11-30","7.38",,,"0.00",,"70","79","65","  200","  170","15.0","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-01","4.92",,,"0.10",,"70","77","66","  180","  240","17.0","23.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-02","9.40",,,"0.02",,"62","67","54","  350","  350","19.9","23.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-03","13.65",,,"0.00",,"53","55","50","   40","   40","23.0","27.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-04","11.86",,,"0.00",,"52","60","46","   40","   40","18.1","23.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-05","7.61",,,"0.00",,"56","66","48","   40","   40","14.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-06","4.70",,,"0.00",,"61","71","53","   60","   70","10.1","12.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-07","4.47",,,"0.00",,"60","69","50","   40","   40","12.1","14.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-08","3.80",,,"0.00",,"58","71","46","  170","  340","10.1","19.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-09","5.59",,,"0.00",,"61","77","51","  260","  260","12.1","16.1","    1","    1",,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-10","8.50",,,"0.00",,"67","80","57","  220","  220","16.1","21.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-11","10.29",,,"0.00",,"71","79","65","  170","  110","21.0","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-12","11.86",,,"0.00",,"72","79","69","  170","  150","21.0","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-13","17.22",,,"0.33",,"74","80","56","  160","  170","31.1","45.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-14","6.71",,,"0.33",,"63","72","52","  280","  280","17.0","21.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-15","5.37",,,"0.00",,"60","73","47","  140","  200","14.1","29.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-16","7.38",,,"0.29",,"70","80","65","  170","  170","18.1","23.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-17","10.51",,,"0.00",,"65","70","52","  350","   10","19.9","29.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-18","10.29",,,"0.00",,"54","61","49","   10","   20","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-19","8.28",,,"0.00",,"52","58","44","   60","   50","18.1","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-20","6.71",,,"0.00",,"54","71","41","  130","  130","16.1","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-21","8.05",,,"1.86",,"68","76","65","  150","  150","16.1","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-22","8.50",,,"0.60",,"70","72","66","  150","  150","23.0","30.0","    1","    1","    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-23","15.21",,,"0.37",,"72","80","67","  200","  200","25.9","36.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-24","10.51",,,"0.05",,"76","81","72","  180","  190","21.0","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-25","12.75",,,"0.02",,"77","82","74","  170","  150","19.9","23.9","    1","    1",,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-26","13.87",,,"0.00",,"77","83","74","  150","  150","23.0","29.1","    1","    1",,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-27","19.24",,,"0.00",,"78","82","76","  150","  150","28.0","36.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-28","14.76",,,"1.04",,"69","78","54","  160","  170","32.0","45.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-29","6.04",,,"0.00",,"55","63","48","   60","   70","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-30","12.75",,,"1.45",,"60","63","58","   30","   30","21.9","27.1","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2015-12-31","15.88",,,"0.00",,"58","60","55","   30","   40","21.0","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-01","15.88",,,"0.58",,"52","56","48","  360","  360","23.0","32.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-02","11.86",,,"0.01",,"49","52","46","   30","   30","19.9","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-03","9.17",,,"0.00",,"50","55","44","   30","   30","16.1","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-04","12.08",,,"0.00",,"50","58","41","   40","   30","23.9","30.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-05","11.18",,,"0.00",,"46","55","39","   60","   60","21.0","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-06","10.29",,,"0.00",,"55","65","48","  110","  120","17.0","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-07","7.61",,,"0.24",,"56","59","55","   90","   90","18.1","25.1","    1","    1",,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-08","5.82",,,"0.00",,"59","70","54","  110","  120","13.0","15.0","    1","    1",,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-09","12.75",,,"0.51",,"62","71","52","  300","  300","23.9","32.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-10","13.20",,,"0.00",,"51","52","41","  300","  320","21.9","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-11","6.71",,,"0.00",,"43","49","35","   40","   30","15.0","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-12","2.68",,,"0.00",,"49","61","39","  330","  340","10.1","13.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-13","4.47",,,"0.00",,"51","64","40","   40","   70","14.1","17.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-14","7.83",,,"1.11",,"56","66","49","  120","  130","17.0","25.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-15","9.84",,,"0.22",,"62","75","53","  250","  240","25.1","31.1","    1","    1",,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-16","8.72",,,"0.07",,"57","66","49","  340","  340","25.9","36.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-17","10.51",,,"0.00",,"51","55","43","  330","  300","21.9","30.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-18","5.37",,,"0.00",,"49","56","41","   10","   10","15.0","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-19","9.17",,,"0.00",,"49","59","38","   80","  120","17.0","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-20","9.62",,,"0.02",,"59","70","55","  170","  170","19.9","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-21","8.50",,,"0.31",,"63","73","56","  260","  270","25.9","33.1","    1","    1","    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-22","21.92",,,"0.00",,"51","62","41","  320","  320","31.1","42.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-23","12.30",,,"0.00",,"43","51","37","  320","  330","19.9","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-24","5.82",,,"0.00",,"43","55","33","   30","   50","10.1","13.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-25","11.41",,,"0.08",,"57","72","46","  160","  150","21.0","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-26","10.96",,,"1.15",,"64","71","50","  270","  280","28.0","33.1","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-27","13.87",,,"0.10",,"50","55","45","  360","  350","21.9","32.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-28","9.84",,,"0.00",,"49","60","42","  350","  220","19.9","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-29","7.38",,,"0.00",,"54","72","42","  230","  240","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-30","8.95",,,"0.00",,"58","72","47","  200","  210","21.9","28.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-01-31","9.17",,,"0.01",,"66","77","60","  170","  180","18.1","25.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-02-01","8.28",,,"0.00",,"68","78","64","  150","  150","17.0","23.9","    1","    1",,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-02-02","17.00",,,"0.01",,"73","79","70","  170","  180","31.1","38.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2016-02-03","11.18",,,"1.04",,"65","75","53","  320","  320","28.0","33.1","    1",,"    1",,,,,,,,,,
